otu_id	^ot:ottTaxonName	^ot:ottId	^ncbi:taxon	^ncbi:accession	^physcraper:last_blasted	^physcraper:ingroup	^physcraper:status	^ot:originalLabel	^ncbi:title	^physcraper:in_current_aln
otu250562	Pristimantis cryophilius	834901	448618	-	None	True	deleted from tree in reconciliation	Pristimantis_cryophilius	-	False
otu250558	Pristimantis riveti	200770	448864	-	None	True	deleted from tree in reconciliation	Pristimantis_riveti	-	False
otu250559	Pristimantis versicolor	999402	448937	-	None	True	original	Pristimantis_versicolor	-	True
otu250560	Pristimantis phoxocephalus	302111	448820	-	None	True	deleted from tree in reconciliation	Pristimantis_phoxocephalus	-	False
otu250561	Pristimantis spinosus	1078816	448899	-	None	True	deleted from tree in reconciliation	Pristimantis_spinosus	-	False
otu250569	Pristimantis rhodoplichus	200777	448861	-	None	True	deleted from tree in reconciliation	Pristimantis_rhodoplichus	-	False
otu250568	Pristimantis simonsii	1078811	448892	-	None	True	original	Pristimantis_simonsii	-	True
otu250567	Pristimantis melanogaster	380492	448761	-	None	True	deleted from tree in reconciliation	Pristimantis_melanogaster	-	False
otu250563	Pristimantis wiensi	272866	448949	-	None	True	deleted from tree in reconciliation	Pristimantis_wiensi	-	False
otu250564	Pristimantis petrobardus	876852	448817	-	None	True	deleted from tree in reconciliation	Pristimantis_petrobardus	-	False
otu250565	Pristimantis quaquaversus	251901	448849	-	None	True	deleted from tree in reconciliation	Pristimantis_quaquaversus	-	False
otu250566	Pristimantis rhabdocnemus	200775	448860	-	None	True	deleted from tree in reconciliation	Pristimantis_rhabdocnemus	-	False
otu250582	Pristimantis galdi	450455	448663	-	None	True	original	Pristimantis_galdi	-	True
otu250581	Pristimantis zeuctotylus	546936	425689	-	None	True	deleted from tree in reconciliation	Pristimantis_zeuctotylus	-	False
otu250578	Pristimantis acuminatus	669706	349996	-	None	True	deleted from tree in reconciliation	Pristimantis_acuminatus	-	False
otu250579	Pristimantis schultei	552316	448881	-	None	True	deleted from tree in reconciliation	Pristimantis_schultei	-	False
otu250580	Pristimantis bromeliaceus	574938	327713	-	None	True	deleted from tree in reconciliation	Pristimantis_bromeliaceus	-	False
otu250583	Pristimantis subsigillatus	372019	448904	-	None	True	deleted from tree in reconciliation	Pristimantis_subsigillatus	-	False
otu250584	Pristimantis nyctophylax	128868	448784	-	None	True	original	Pristimantis_nyctophylax	-	True
otu250585	Pristimantis crucifer	834911	448616	-	None	True	deleted from tree in reconciliation	Pristimantis_crucifer	-	False
otu250573	Pristimantis pycnodermis	251884	448846	-	None	True	deleted from tree in reconciliation	Pristimantis_pycnodermis	-	False
otu250572	Pristimantis appendiculatus	100881	448539	-	None	True	deleted from tree in reconciliation	Pristimantis_appendiculatus	-	False
otu250570	Pristimantis dissimulatus	884861	448632	-	None	True	deleted from tree in reconciliation	Pristimantis_dissimulatus	-	False
otu250571	Pristimantis calcarulatus	264198	448583	-	None	True	deleted from tree in reconciliation	Pristimantis_calcarulatus	-	False
otu250574	Pristimantis orcesi	703225	448791	-	None	True	deleted from tree in reconciliation	Pristimantis_orcesi	-	False
otu250577	Pristimantis acerus	622487	448520	-	None	True	deleted from tree in reconciliation	Pristimantis_acerus	-	False
otu250576	Pristimantis inusitatus	885027	448703	-	None	True	deleted from tree in reconciliation	Pristimantis_inusitatus	-	False
otu250575	Pristimantis glandulosus	783564	448670	-	None	True	deleted from tree in reconciliation	Pristimantis_glandulosus	-	False
otu250607	Pristimantis prolatus	826311	448836	-	None	True	deleted from tree in reconciliation	Pristimantis_prolatus	-	False
otu250605	Pristimantis rozei	200765	448868	-	None	True	original	Pristimantis_rozei	-	True
otu250606	Pristimantis urichi	345597	448928	-	None	True	original	Pristimantis_urichi	-	True
otu250631	Pristimantis euphronides	209323	448649	-	None	True	original	Pristimantis_euphronides	-	True
otu250632	Pristimantis shrevei	552320	448888	-	None	True	deleted from tree in reconciliation	Pristimantis_shrevei	-	False
otu250633	Pristimantis caprifer	264210	448587	-	None	True	deleted from tree in reconciliation	Pristimantis_caprifer	-	False
otu250629	Pristimantis reichlei	121562	491746	-	None	True	deleted from tree in reconciliation	Pristimantis_reichlei	-	False
otu250630	Pristimantis peruvianus	262394	350016	-	None	True	original	Pristimantis_peruvianus	-	True
otu250628	Pristimantis aniptopalmatus	100878	448534	-	None	True	deleted from tree in reconciliation	Pristimantis_aniptopalmatus	-	False
otu250627	Pristimantis stictogaster	372024	448903	-	None	True	original	Pristimantis_stictogaster	-	True
otu250626	Pristimantis sagittulus	574932	327716	-	None	True	original	Pristimantis_sagittulus	-	True
otu250625	Pristimantis danae	360191	448622	-	None	True	deleted from tree in reconciliation	Pristimantis_danae	-	False
otu250624	Yunganastes pluvicanorus	656054	318280	-	None	True	original	Pristimantis_pluvicanorus	-	True
otu250623	Pristimantis rhabdolaemus	574928	327715	-	None	True	deleted from tree in reconciliation	Pristimantis_rhabdolaemus	-	False
otu250622	Pristimantis toftae	236529	448919	-	None	True	deleted from tree in reconciliation	Pristimantis_toftae	-	False
otu250616	Pristimantis skydmainos	1078801	448895	-	None	True	deleted from tree in reconciliation	Pristimantis_skydmainos	-	False
otu250615	Pristimantis bipunctatus	726420	448569	-	None	True	original	Pristimantis_bipunctatus	-	True
otu250612	Pristimantis conspicillatus	310355	448605	-	None	True	original	Pristimantis_conspicillatus	-	True
otu250611	Pristimantis condor	310351	448604	-	None	True	original	Pristimantis_condor	-	True
otu250610	Pristimantis malkini	430684	448749	-	None	True	deleted from tree in reconciliation	Pristimantis_malkini	-	False
otu250609	Pristimantis citriogaster	254192	448599	-	None	True	deleted from tree in reconciliation	Pristimantis_citriogaster	-	False
otu250608	Pristimantis buccinator	203102	448576	-	None	True	deleted from tree in reconciliation	Pristimantis_buccinator	-	False
otu250614	Pristimantis lymani	430668	448745	-	None	True	deleted from tree in reconciliation	Pristimantis_lymani	-	False
otu250613	Pristimantis achatinus	622482	448521	-	None	True	deleted from tree in reconciliation	Pristimantis_achatinus	-	False
otu250620	Pristimantis samaipatae	724097	448876	-	None	True	deleted from tree in reconciliation	Pristimantis_samaipatae	-	False
otu250619	Pristimantis chiastonotus	254182	448597	-	None	True	deleted from tree in reconciliation	Pristimantis_chiastonotus	-	False
otu250618	Pristimantis koehleri	99748	491647	-	None	True	deleted from tree in reconciliation	Pristimantis_koehleri	-	False
otu250617	Pristimantis fenestratus	732920	448655	-	None	True	deleted from tree in reconciliation	Pristimantis_fenestratus	-	False
otu250621	Pristimantis terraebolivaris	948025	448914	-	None	True	deleted from tree in reconciliation	Pristimantis_terraebolivaris	-	False
otu250648	Yunganastes ashkapara	675064	448543	-	None	True	deleted from tree in reconciliation	Pristimantis_ashkapara	-	False
otu250647	Yunganastes mercedesae	80766	231226	-	None	True	deleted from tree in reconciliation	Pristimantis_mercedesae	-	False
otu250646	Yunganastes fraudator	260305	448662	-	None	True	deleted from tree in reconciliation	Pristimantis_fraudator	-	False
otu250645	Yunganastes bisignatus	111095	448570	-	None	True	deleted from tree in reconciliation	Pristimantis_bisignatus	-	False
otu250670	Phrynopus bufoides	701961	332547	-	None	True	deleted from tree in reconciliation	Phrynopus_bufoides	-	False
otu250669	Phrynopus pesantesi	1060743	332555	-	None	True	deleted from tree in reconciliation	Phrynopus_pesantesi	-	False
otu250668	Phrynopus horstpauli	178685	332550	-	None	True	deleted from tree in reconciliation	Phrynopus_horstpauli	-	False
otu250667	Phrynopus barthlenae	908387	332546	-	None	True	deleted from tree in reconciliation	Phrynopus_barthlenae	-	False
otu250666	Phrynopus tautzorum	93771	332559	-	None	True	deleted from tree in reconciliation	Phrynopus_tautzorum	-	False
otu250665	Phrynopus kauneorum	1060769	332553	-	None	True	deleted from tree in reconciliation	Phrynopus_kauneorum	-	False
otu250664	Phrynopus juninensis	1060764	332552	-	None	True	deleted from tree in reconciliation	Phrynopus_juninensis	-	False
otu250671	Phrynopus bracki	2199	327709	-	None	True	original	Phrynopus_bracki	-	True
otu250659	Oreobates quixensis	415871	449236	-	None	True	original	Oreobates_quixensis	-	True
otu250658	Oreobates saxatilis	497489	491133	-	None	True	original	Oreobates_saxatilis	-	True
otu250652	Oreobates ibischi	1003053	277970	-	None	True	deleted from tree in reconciliation	Oreobates_ibischi	-	False
otu250653	Oreobates discoidalis	884853	448631	-	None	True	deleted from tree in reconciliation	Oreobates_discoidalis	-	False
otu250651	Oreobates cruralis	834905	448617	-	None	True	original	Oreobates_cruralis	-	True
otu250649	Oreobates madidi	430686	448748	-	None	True	deleted from tree in reconciliation	Oreobates_madidi	-	False
otu250650	Oreobates heterodactylus	107404	448687	-	None	True	deleted from tree in reconciliation	Oreobates_heterodactylus	-	False
otu250657	Oreobates choristolemma	766472	509606	-	None	True	deleted from tree in reconciliation	Oreobates_choristolemma	-	False
otu250656	Oreobates sanctaecrucis	286645	509611	-	None	True	deleted from tree in reconciliation	Oreobates_sanctaecrucis	-	False
otu250655	Oreobates granulosus	861312	509608	-	None	True	deleted from tree in reconciliation	Oreobates_granulosus	-	False
otu250654	Oreobates sanderi	286642	509612	-	None	True	deleted from tree in reconciliation	Oreobates_sanderi	-	False
otu250660	Oreobates lehri	861316	509609	-	None	True	deleted from tree in reconciliation	Oreobates_lehri	-	False
otu250663	Lynchius flavomaculatus	732928	448659	-	None	True	original	Lynchius_flavomaculatus	-	True
otu250662	Lynchius parkeri	446999	491154	-	None	True	deleted from tree in reconciliation	Lynchius_parkeri	-	False
otu250661	Lynchius nebulanastes	751120	317376	-	None	True	original	Lynchius_nebulanastes	-	True
otu250678	Psychrophrynella iatamasi	1060756	332551	-	None	True	deleted from tree in reconciliation	Psychrophrynella_iatamasi	-	False
otu250679	Psychrophrynella wettsteini	446970	491159	-	None	True	original	Psychrophrynella_wettsteini	-	True
otu250680	Noblella peruviana	941586	449226	-	None	True	deleted from tree in reconciliation	Noblella_peruviana	-	False
otu250677	Bryophryne cophites	941580	449224	-	None	True	original	Bryophryne_cophites	-	True
otu250676	Holoaden bradei	415904	449230	-	None	True	original	Holoaden_bradei	-	True
otu250675	Holoaden luederwaldti	1023417	491126	-	None	True	original	Holoaden_luederwaldti	-	True
otu250672	Barycholos pulcher	1023412	491129	-	None	True	original	Barycholos_pulcher	-	True
otu250673	Barycholos ternetzi	442100	356263	-	None	True	original	Barycholos_ternetzi	-	True
otu250674	Noblella lochites	446991	491156	-	None	True	original	Noblella_lochites	-	True
otu250879	Ceuthomantis smaragdinus	411156	696019	-	None	True	original	Ceuthomantis_smaragdinus	-	True
otu250531	Hemiphractus bubalus	691085	394470	-	None	True	original	Hemiphractus_bubalus	-	True
otu250532	Hemiphractus proboscideus	110563	317322	-	None	True	original	Hemiphractus_proboscideus	-	True
otu250533	Hemiphractus helioi	501189	318299	-	None	True	original	Hemiphractus_helioi	-	True
otu250534	Hemiphractus scutatus	845644	394471	-	None	True	original	Hemiphractus_scutatus	-	True
otu250527	Stefania scalae	691093	394474	-	None	True	original	Stefania_scalae	-	True
otu250526	Stefania evansi	238794	317400	-	None	True	original	Stefania_evansi	-	True
otu250528	Stefania coxi	622716	394472	-	None	True	original	Stefania_coxi	-	True
otu250529	Stefania schuberti	747736	318399	-	None	True	original	Stefania_schuberti	-	True
otu250530	Stefania ginesi	691081	394473	-	None	True	original	Stefania_ginesi	-	True
otu250517	Gastrotheca zeugocystis	168038	394469	-	None	True	original	Gastrotheca_zeugocystis	-	True
otu250497	Gastrotheca marsupiata	580212	317319	-	None	True	original	Gastrotheca_marsupiata	-	True
otu250493	Gastrotheca chrysosticta	218800	394447	-	None	True	original	Gastrotheca_chrysosticta	-	True
otu250494	Gastrotheca christiani	218797	394446	-	None	True	original	Gastrotheca_christiani	-	True
otu250495	Gastrotheca gracilis	742456	394452	-	None	True	original	Gastrotheca_gracilis	-	True
otu250496	Gastrotheca griswoldi	908396	332544	-	None	True	original	Gastrotheca_griswoldi	-	True
otu250499	Gastrotheca peruana	168058	394461	-	None	True	deleted from tree in reconciliation	Gastrotheca_peruana	-	False
otu250498	Gastrotheca pseustes	565393	248795	-	None	True	deleted from tree in reconciliation	Gastrotheca_pseustes	-	False
otu250502	Gastrotheca ochoai	742475	394458	-	None	True	original	Gastrotheca_ochoai	-	True
otu250503	Gastrotheca excubitor	742449	394450	-	None	True	original	Gastrotheca_excubitor	-	True
otu250501	Gastrotheca atympana	218803	394444	-	None	True	original	Gastrotheca_atympana	-	True
otu250500	Gastrotheca stictopleura	168043	394465	-	None	True	original	Gastrotheca_stictopleura	-	True
otu250504	Gastrotheca psychrophila	168066	394463	-	None	True	original	Gastrotheca_psychrophila	-	True
otu250509	Gastrotheca dunni	218811	394449	-	None	True	original	Gastrotheca_dunni	-	True
otu250508	Gastrotheca ruizi	168040	394464	-	None	True	original	Gastrotheca_ruizi	-	True
otu250507	Gastrotheca aureomaculata	218805	394445	-	None	True	original	Gastrotheca_aureomaculata	-	True
otu250505	Gastrotheca argenteovirens	218791	394443	-	None	True	original	Gastrotheca_argenteovirens	-	True
otu250506	Gastrotheca trachyceps	168045	394466	-	None	True	original	Gastrotheca_trachyceps	-	True
otu250510	Gastrotheca nicefori	742465	394457	-	None	True	original	Gastrotheca_nicefori	-	True
otu250511	Gastrotheca riobambae	1062214	8420	-	None	True	original	Gastrotheca_riobambae	-	True
otu250516	Gastrotheca galeata	742446	394451	-	None	True	original	Gastrotheca_galeata	-	True
otu250515	Gastrotheca monticola	110571	317320	-	None	True	original	Gastrotheca_monticola	-	True
otu250514	Gastrotheca litonedis	742459	394455	-	None	True	original	Gastrotheca_litonedis	-	True
otu250513	Gastrotheca orophylax	742472	394459	-	None	True	original	Gastrotheca_orophylax	-	True
otu250512	Gastrotheca plumbea	168062	394462	-	None	True	original	Gastrotheca_plumbea	-	True
otu250524	Gastrotheca walkeri	168048	394467	-	None	True	original	Gastrotheca_walkeri	-	True
otu250520	Gastrotheca cornuta	268881	318296	-	None	True	original	Gastrotheca_cornuta	-	True
otu250521	Gastrotheca dendronastes	218808	394448	-	None	True	original	Gastrotheca_dendronastes	-	True
otu250519	Gastrotheca longipes	742468	394456	-	None	True	original	Gastrotheca_longipes	-	True
otu250518	Gastrotheca helenae	742462	394454	-	None	True	original	Gastrotheca_helenae	-	True
otu250522	Gastrotheca weinlandii	168034	394468	-	None	True	original	Gastrotheca_weinlandii	-	True
otu250523	Gastrotheca guentheri	742452	394453	-	None	True	original	Gastrotheca_guentheri	-	True
otu250525	Gastrotheca fissipes	268865	318298	-	None	True	original	Gastrotheca_fissipes	-	True
otu250536	Flectonotus fitzgeraldi	580216	317318	-	None	True	original	Flectonotus_fitzgeraldi	-	True
otu250535	Flectonotus pygmaeus	218786	394442	-	None	True	original	Flectonotus_pygmaeus	-	True
otu250195	Itapotihyla langsdorffii	528946	317371	-	None	True	original	Itapotihyla_langsdorffii	-	True
otu250194	Phyllodytes auratus	992351	317379	-	None	True	original	Phyllodytes_auratus	-	True
otu250181	Phyllodytes luteolus	144103	318378	-	None	True	original	Phyllodytes_luteolus	-	True
otu250179	Osteopilus septentrionalis	528961	317373	-	None	True	original	Osteopilus_septentrionalis	-	True
otu250178	Osteopilus dominicensis	528964	317372	-	None	True	original	Osteopilus_dominicensis	-	True
